event,elapsed_sec,unix_sec,cloud_count,cloud_gap_sec,cloud_frame_id,eth1_rx_bytes,eth1_rx_packets,eth1_rx_errors,eth1_rx_dropped,eth1_tx_bytes,eth1_tx_packets,eth1_tx_errors,eth1_tx_dropped
counter_sample,1.065002,1786193574.096743,15,,base_link,19101012,28781,0,0,187696,1112,0,0
counter_sample,2.065021,1786193575.096762,30,,base_link,20379042,29775,0,0,188226,1117,0,0
counter_sample,3.064979,1786193576.096720,44,,base_link,21572806,30701,0,0,188650,1121,0,0
counter_sample,4.065052,1786193577.096794,59,,base_link,22838110,31667,0,0,189180,1126,0,0
counter_sample,5.065058,1786193578.096802,70,,base_link,23764804,32384,0,0,189666,1133,0,0
counter_sample,6.064898,1786193579.096641,85,,base_link,25028296,33344,0,0,189878,1135,0,0
counter_sample,7.065083,1786193580.096826,99,,base_link,26207286,34242,0,0,190408,1140,0,0
counter_sample,8.064985,1786193581.096726,110,,base_link,27138140,34982,0,0,191452,1146,0,0
counter_sample,9.065080,1786193582.096823,124,,base_link,28310604,35868,0,0,191452,1146,0,0
counter_sample,10.064934,1786193583.096674,139,,base_link,29575162,36829,0,0,191982,1151,0,0
counter_sample,11.064414,1786193584.096153,154,,base_link,30838222,37790,0,0,192406,1155,0,0
counter_sample,12.066649,1786193585.098432,165,,base_link,31767572,38512,0,0,192936,1160,0,0
counter_sample,13.065144,1786193586.096887,171,,base_link,32275712,38914,0,0,193254,1163,0,0
counter_sample,14.065095,1786193587.096836,178,,base_link,32869508,39382,0,0,193466,1165,0,0
counter_sample,15.065072,1786193588.096814,193,,base_link,34132464,40344,0,0,193996,1170,0,0
counter_sample,16.064995,1786193589.096736,207,,base_link,35314076,41272,0,0,195040,1176,0,0
counter_sample,17.065021,1786193590.096761,222,,base_link,36576886,42227,0,0,195040,1176,0,0
counter_sample,18.065054,1786193591.096794,232,,base_link,37417698,42875,0,0,195570,1181,0,0
counter_sample,19.065056,1786193592.096798,244,,base_link,38429536,43650,0,0,195994,1185,0,0
counter_sample,20.064993,1786193593.096733,259,,base_link,39694352,44616,0,0,196524,1190,0,0
counter_sample,21.064976,1786193594.096718,265,,base_link,40203840,45022,0,0,196842,1193,0,0
counter_sample,22.064973,1786193595.096721,276,,base_link,41130718,45733,0,0,197054,1195,0,0
counter_sample,23.064977,1786193596.096720,283,,base_link,41725458,46205,0,0,197584,1200,0,0
counter_sample,24.065035,1786193597.096779,286,,base_link,41989410,46455,0,0,198628,1206,0,0
counter_sample,25.065035,1786193598.096779,300,,base_link,43165106,47347,0,0,198628,1206,0,0
counter_sample,26.064995,1786193599.096735,315,,base_link,44428782,48309,0,0,199158,1211,0,0
counter_sample,27.065097,1786193600.096839,329,,base_link,45609778,49211,0,0,199582,1215,0,0
counter_sample,28.065158,1786193601.096901,340,,base_link,46536638,49928,0,0,200182,1221,0,0
counter_sample,29.064976,1786193602.096718,355,,base_link,47799438,50887,0,0,200500,1224,0,0
counter_sample,30.065076,1786193603.096816,369,,base_link,48978828,51785,0,0,200712,1226,0,0
counter_sample,31.064980,1786193604.096721,373,,base_link,49323048,52071,0,0,201242,1231,0,0
counter_sample,32.065046,1786193605.096786,373,,base_link,49333982,52134,0,0,202286,1237,0,0
counter_sample,33.065003,1786193606.096743,373,,base_link,49339776,52163,0,0,202286,1237,0,0
counter_sample,34.065002,1786193607.096743,373,,base_link,49348140,52201,0,0,202816,1242,0,0
counter_sample,35.065077,1786193608.096821,373,,base_link,49356354,52238,0,0,203240,1246,0,0
counter_sample,36.065136,1786193609.096879,373,,base_link,49365820,52279,0,0,203770,1251,0,0
cloud_gap,36.447212,1786193609.478967,374,5.583911,base_link,49385064,52303,0,0,203876,1252,0,0
counter_sample,37.065061,1786193610.096801,376,,base_link,49625342,52498,0,0,204088,1254,0,0
counter_sample,38.065126,1786193611.096869,386,,base_link,50473754,53152,0,0,204300,1256,0,0
counter_sample,39.064556,1786193612.096298,401,,base_link,51710914,54102,0,0,204830,1261,0,0
counter_sample,40.064964,1786193613.096705,415,,base_link,52920812,55041,0,0,205874,1267,0,0
counter_sample,41.064914,1786193614.096654,430,,base_link,54181826,55994,0,0,205874,1267,0,0
counter_sample,42.065096,1786193615.096839,444,,base_link,55376840,56907,0,0,206404,1272,0,0
counter_sample,43.064990,1786193616.096734,459,,base_link,56624942,57856,0,0,206828,1276,0,0
counter_sample,44.065087,1786193617.096829,470,,base_link,57552508,58571,0,0,207358,1281,0,0
counter_sample,45.064951,1786193618.096690,485,,base_link,58811730,59526,0,0,207676,1284,0,0
counter_sample,46.065016,1786193619.096768,499,,base_link,59990022,60424,0,0,207972,1288,0,0
counter_sample,47.064980,1786193620.096720,514,,base_link,61257088,61390,0,0,208544,1294,0,0
counter_sample,48.065049,1786193621.096793,529,,base_link,62523298,62379,0,0,209588,1300,0,0
counter_sample,49.065065,1786193622.096809,543,,base_link,63700176,63273,0,0,209630,1301,0,0
counter_sample,50.064984,1786193623.096725,554,,base_link,64629654,63988,0,0,210160,1306,0,0
counter_sample,51.065077,1786193624.096818,569,,base_link,65893004,64949,0,0,210584,1310,0,0
counter_sample,52.065106,1786193625.096848,584,,base_link,67156694,65914,0,0,211114,1315,0,0
counter_sample,53.065096,1786193626.096836,595,,base_link,68083532,66627,0,0,211432,1318,0,0
counter_sample,54.065026,1786193627.096770,605,,base_link,68927396,67277,0,0,211644,1320,0,0
counter_sample,55.065056,1786193628.096798,620,,base_link,70191138,68240,0,0,212174,1325,0,0
counter_sample,56.065152,1786193629.096892,635,,base_link,71457318,69228,0,0,213218,1331,0,0
counter_sample,57.065060,1786193630.096801,649,,base_link,72634646,70122,0,0,213218,1331,0,0
counter_sample,58.064957,1786193631.096699,663,,base_link,73814508,71023,0,0,213748,1336,0,0
counter_sample,59.065067,1786193632.096809,674,,base_link,74742080,71733,0,0,214172,1340,0,0
counter_sample,60.064973,1786193633.096714,689,,base_link,76006542,72696,0,0,214702,1345,0,0
counter_sample,61.064865,1786193634.096605,704,,base_link,77269616,73659,0,0,215020,1348,0,0
counter_sample,62.065063,1786193635.096806,715,,base_link,78198866,74374,0,0,215232,1350,0,0
counter_sample,63.065042,1786193636.096782,729,,base_link,79378622,75274,0,0,215762,1355,0,0
counter_sample,64.065087,1786193637.096829,743,,base_link,80559966,76198,0,0,216806,1361,0,0
counter_sample,65.064962,1786193638.096703,758,,base_link,81821110,77150,0,0,216806,1361,0,0
counter_sample,66.065003,1786193639.096745,773,,base_link,83084856,78115,0,0,217336,1366,0,0
counter_sample,67.064993,1786193640.096734,787,,base_link,84265212,79019,0,0,217760,1370,0,0
counter_sample,68.065034,1786193641.096776,790,,base_link,84526136,79243,0,0,218290,1375,0,0
counter_sample,69.065070,1786193642.096810,805,,base_link,85788566,80203,0,0,218608,1378,0,0
counter_sample,70.065051,1786193643.096792,819,,base_link,86967342,81103,0,0,218820,1380,0,0
counter_sample,71.065052,1786193644.096804,826,,base_link,87561898,81573,0,0,219350,1385,0,0
counter_sample,72.065121,1786193645.096864,839,,base_link,88662292,82438,0,0,220394,1391,0,0
counter_sample,73.065009,1786193646.096752,849,,base_link,89504350,83081,0,0,220394,1391,0,0
counter_sample,74.065085,1786193647.096828,856,,base_link,90096860,83548,0,0,220924,1396,0,0
counter_sample,75.065058,1786193648.096805,871,,base_link,91361136,84510,0,0,221348,1400,0,0
counter_sample,76.065178,1786193649.096921,884,,base_link,92458602,85353,0,0,221878,1405,0,0
counter_sample,77.065046,1786193650.096789,890,,base_link,92968794,85759,0,0,222196,1408,0,0
counter_sample,78.065027,1786193651.096771,900,,base_link,93812828,86408,0,0,222408,1410,0,0
counter_sample,79.065082,1786193652.096823,900,,base_link,93821658,86447,0,0,222938,1415,0,0
counter_sample,80.065059,1786193653.096801,900,,base_link,93832806,86511,0,0,223982,1421,0,0
counter_sample,81.065062,1786193654.096805,900,,base_link,93838600,86540,0,0,223982,1421,0,0
counter_sample,82.065075,1786193655.096816,900,,base_link,93846750,86577,0,0,224512,1426,0,0
counter_sample,83.065024,1786193656.096765,900,,base_link,93854964,86614,0,0,224936,1430,0,0
cloud_gap,83.897277,1786193656.929030,901,6.186955,base_link,93878876,86660,0,0,225466,1435,0,0
counter_sample,84.064987,1786193657.096728,901,,base_link,93948020,86716,0,0,225466,1435,0,0
counter_sample,85.065076,1786193658.096816,912,,base_link,94881778,87435,0,0,225826,1439,0,0
counter_sample,86.065033,1786193659.096777,923,,base_link,95809666,88147,0,0,226038,1441,0,0
counter_sample,87.065038,1786193660.096779,938,,base_link,97075186,89113,0,0,226568,1446,0,0
counter_sample,88.065051,1786193661.096792,947,,base_link,97840612,89734,0,0,227612,1452,0,0
counter_sample,89.065028,1786193662.096768,957,,base_link,98682812,90381,0,0,227654,1453,0,0
counter_sample,90.065051,1786193663.096792,972,,base_link,99944632,91346,0,0,228226,1459,0,0
counter_sample,91.065112,1786193664.096854,986,,base_link,101124504,92246,0,0,228650,1463,0,0
counter_sample,92.065020,1786193665.096761,1001,,base_link,102391558,93215,0,0,229180,1468,0,0
counter_sample,93.064996,1786193666.096736,1016,,base_link,103653018,94173,0,0,229498,1471,0,0
counter_sample,94.065019,1786193667.096764,1029,,base_link,104746326,95003,0,0,229710,1473,0,0
counter_sample,95.064893,1786193668.096633,1033,,base_link,105091828,95290,0,0,230240,1478,0,0
counter_sample,96.065102,1786193669.096844,1047,,base_link,106273004,96214,0,0,231284,1484,0,0
counter_sample,97.064554,1786193670.096293,1062,,base_link,107494868,97143,0,0,231326,1485,0,0
counter_sample,98.064996,1786193671.096737,1076,,base_link,108714052,98070,0,0,231856,1490,0,0
counter_sample,99.065200,1786193672.096943,1091,,base_link,109977520,99033,0,0,232280,1494,0,0
counter_sample,100.065067,1786193673.096810,1105,,base_link,111158068,99939,0,0,232810,1499,0,0
counter_sample,101.065038,1786193674.096781,1120,,base_link,112421426,100900,0,0,233128,1502,0,0
counter_sample,102.065045,1786193675.096787,1131,,base_link,113365496,101623,0,0,233340,1504,0,0
counter_sample,103.064514,1786193676.096256,1142,,base_link,114276232,102327,0,0,233870,1509,0,0
counter_sample,104.064614,1786193677.096355,1156,,base_link,115456928,103255,0,0,234914,1515,0,0
counter_sample,105.065045,1786193678.096785,1170,,base_link,116630324,104141,0,0,234914,1515,0,0
counter_sample,106.064438,1786193679.096181,1185,,base_link,117893710,105106,0,0,235444,1520,0,0
counter_sample,107.064990,1786193680.096732,1199,,base_link,119069872,106003,0,0,235868,1524,0,0
counter_sample,108.064994,1786193681.096735,1214,,base_link,120334468,106967,0,0,236398,1529,0,0
counter_sample,109.065002,1786193682.096743,1225,,base_link,121262426,107680,0,0,236716,1532,0,0
counter_sample,110.065004,1786193683.096744,1236,,base_link,122189626,108391,0,0,236970,1535,0,0
counter_sample,111.064831,1786193684.096574,1251,,base_link,123453620,109352,0,0,237500,1540,0,0
