event,elapsed_sec,unix_sec,cloud_count,cloud_gap_sec,cloud_frame_id,eth0_rx_bytes,eth0_rx_packets,eth0_rx_errors,eth0_rx_dropped,eth0_tx_bytes,eth0_tx_packets,eth0_tx_errors,eth0_tx_dropped,eth1_rx_bytes,eth1_rx_packets,eth1_rx_errors,eth1_rx_dropped,eth1_tx_bytes,eth1_tx_packets,eth1_tx_errors,eth1_tx_dropped
counter_sample,516.057902,1786177379.646278,3051,,base_link,1493874626,1332277,0,0,8688201,39838,0,0,0,0,0,0,0,0,0,0
counter_sample,517.058773,1786177380.647150,3061,,base_link,1493966884,1332376,0,0,8689243,39843,0,0,0,0,0,0,0,0,0,0
counter_sample,518.061376,1786177381.649754,3066,,base_link,1494017748,1332446,0,0,8691249,39850,0,0,0,0,0,0,0,0,0,0
counter_sample,519.057092,1786177382.645467,3077,,base_link,1494117020,1332550,0,0,8692053,39854,0,0,0,0,0,0,0,0,0,0
counter_sample,520.058995,1786177383.647464,3084,,base_link,1494187184,1332662,0,0,8693821,39862,0,0,0,0,0,0,0,0,0,0
counter_sample,521.057990,1786177384.646367,3094,,base_link,1494281728,1332770,0,0,8695443,39869,0,0,0,0,0,0,0,0,0,0
counter_sample,522.057662,1786177385.646040,3102,,base_link,1494362242,1332871,0,0,8700017,39884,0,0,0,0,0,0,0,0,0,0
counter_sample,523.058725,1786177386.647100,3111,,base_link,1494447084,1332966,0,0,8701423,39889,0,0,0,0,0,0,0,0,0,0
counter_sample,524.057299,1786177387.645675,3119,,base_link,1494522834,1333051,0,0,8702829,39894,0,0,0,0,0,0,0,0,0,0
counter_sample,525.057568,1786177388.645943,3125,,base_link,1494581792,1333126,0,0,8703147,39897,0,0,0,0,0,0,0,0,0,0
counter_sample,526.057653,1786177389.646029,3135,,base_link,1494674834,1333228,0,0,8704833,39904,0,0,0,0,0,0,0,0,0,0
counter_sample,527.061298,1786177390.649674,3143,,base_link,1494750318,1333316,0,0,8706361,39910,0,0,0,0,0,0,0,0,0,0
counter_sample,528.059259,1786177391.647635,3152,,base_link,1494839406,1333441,0,0,8707405,39916,0,0,0,0,0,0,0,0,0,0
counter_sample,529.059098,1786177392.647475,3159,,base_link,1494909996,1333532,0,0,8708707,39923,0,0,0,0,0,0,0,0,0,0
counter_sample,530.058973,1786177393.647348,3169,,base_link,1495008486,1333647,0,0,8714005,39940,0,0,0,0,0,0,0,0,0,0
counter_sample,531.057783,1786177394.646158,3178,,base_link,1495092814,1333741,0,0,8716135,39947,0,0,0,0,0,0,0,0,0,0
counter_sample,532.057632,1786177395.646000,3186,,base_link,1495167132,1333824,0,0,8719351,39957,0,0,0,0,0,0,0,0,0,0
counter_sample,533.059977,1786177396.648353,3197,,base_link,1495267698,1333931,0,0,8721117,39964,0,0,0,0,0,0,0,0,0,0
counter_sample,534.058630,1786177397.647006,3204,,base_link,1495335962,1334015,0,0,8722399,39969,0,0,0,0,0,0,0,0,0,0
counter_sample,535.061369,1786177398.649745,3212,,base_link,1495410226,1334101,0,0,8723927,39975,0,0,0,0,0,0,0,0,0,0
counter_sample,536.057716,1786177399.646090,3217,,base_link,1495464720,1334200,0,0,8725695,39983,0,0,0,0,0,0,0,0,0,0
counter_sample,537.061624,1786177400.650001,3226,,base_link,1495552080,1334302,0,0,8726593,39988,0,0,0,0,0,0,0,0,0,0
counter_sample,538.059119,1786177401.647499,3235,,base_link,1495639870,1334410,0,0,8731891,40005,0,0,0,0,0,0,0,0,0,0
counter_sample,539.057693,1786177402.646072,3243,,base_link,1495715926,1334498,0,0,8733297,40010,0,0,0,0,0,0,0,0,0,0
counter_sample,540.057932,1786177403.646312,3251,,base_link,1495789412,1334581,0,0,8733979,40013,0,0,0,0,0,0,0,0,0,0
counter_sample,541.057716,1786177404.646093,3251,,base_link,1495799754,1334622,0,0,8735021,40018,0,0,0,0,0,0,0,0,0,0
counter_sample,542.060820,1786177405.649196,3251,,base_link,1495810048,1334663,0,0,8737027,40025,0,0,0,0,0,0,0,0,0,0
counter_sample,543.058930,1786177406.647306,3251,,base_link,1495819064,1334701,0,0,8737831,40029,0,0,0,0,0,0,0,0,0,0
counter_sample,544.057679,1786177407.646055,3251,,base_link,1495833638,1334773,0,0,8739641,40038,0,0,0,0,0,0,0,0,0,0
counter_sample,545.059152,1786177408.647531,3251,,base_link,1495846580,1334821,0,0,8741263,40045,0,0,0,0,0,0,0,0,0,0
cloud_gap,545.823721,1786177409.412112,3252,5.797514,base_link,1495866490,1334867,0,0,8745147,40057,0,0,0,0,0,0,0,0,0,0
counter_sample,546.057726,1786177409.646101,3254,,base_link,1495884824,1334890,0,0,8745837,40060,0,0,0,0,0,0,0,0,0,0
counter_sample,547.062244,1786177410.650622,3263,,base_link,1495965190,1334981,0,0,8747729,40066,0,0,0,0,0,0,0,0,0,0
counter_sample,548.059311,1786177411.647686,3267,,base_link,1496006026,1335041,0,0,8749135,40071,0,0,0,0,0,0,0,0,0,0
counter_sample,549.058567,1786177412.646945,3267,,base_link,1496016562,1335083,0,0,8749453,40074,0,0,0,0,0,0,0,0,0,0
counter_sample,550.057892,1786177413.646269,3267,,base_link,1496026694,1335123,0,0,8751459,40081,0,0,0,0,0,0,0,0,0,0
counter_sample,551.057621,1786177414.645996,3267,,base_link,1496035496,1335160,0,0,8752987,40087,0,0,0,0,0,0,0,0,0,0
cloud_gap,551.239387,1786177414.827786,3268,3.586027,base_link,1496044940,1335174,0,0,8752987,40087,0,0,0,0,0,0,0,0,0,0
counter_sample,552.058423,1786177415.646801,3275,,base_link,1496114446,1335279,0,0,8754031,40093,0,0,0,0,0,0,0,0,0,0
